African,1.13195754537,0.649475096131,351
onion,-0.825609445552,-1.7052146532,18030
cumin,-1.69175990006,1.2696740558,3219
garlic,-1.63361461489,-1.30630910032,16892
pepper,-0.357754542619,0.714669825427,9059
cayenne,0.251650669133,1.0531787354,7949
vegetable_oil,-3.18652117438,-2.37016090999,10758
turmeric,0.280461843126,1.64135855011,1232
coriander,0.653831068111,0.912706240372,1513
black_pepper,-0.789288167524,-1.66560104471,9751
tomato,0.788510242633,0.8396087509,9908
olive_oil,0.758630977,0.843624339566,9843
vinegar,0.00363551814869,0.182852866896,7694
bell_pepper,0.80073568233,0.704374285625,5846
wheat,-1.20874028957,-2.02996722667,20781
potato,-0.704413986575,0.964596939997,3544
ginger,-1.94943602596,0.156838386575,3815
carrot,-1.29975512893,-1.519079959,3569
peanut_butter,1.13195754989,0.649475092843,994
chicken,-0.824687850675,0.439862200518,5293
beef,-0.531697035319,-1.20334437077,4821
cinnamon,0.197206752142,-0.324464502537,5602
butter,-0.173190302974,-1.40532273143,20743
lemon_juice,-1.10255346977,-0.902787526987,5032
chickpea,1.13195754537,0.649475096131,403
parsley,-0.314513434082,-1.35354881032,5561
bean,0.191181351548,1.59391077727,1902
egg,-0.00330788331528,-1.2361725832,20950
olive,1.13195754554,0.649475096225,1796
chicken_broth,0.959310906703,0.702680903971,3453
fenugreek,0.304306989632,1.55866873436,870
zucchini,1.13195754537,0.649475096131,1092
cilantro,1.13196216941,0.649471701391,2248
green_bell_pepper,0.249196862443,1.6603459794,2577
lamb,1.13163290984,0.64972791051,471
rice,0.158348260881,1.78027969936,3394
lemon,-0.558452956493,-1.20813010259,3045
celery,-1.40580933157,-1.74703823511,3602
almond,-0.553443756946,-0.14102502313,2319
raisin,-1.32566584646,0.174848202424,1902
bay,-0.433902015759,-1.05691596584,1471
cardamom,0.438539684778,0.707046394277,367
mint,1.13105112117,0.650174734275,931
coconut,0.650227132979,1.13681519513,1709
milk,-1.60473305742,-2.26696954841,12894
vegetable,-1.28058656722,1.4391921069,1659
apricot,-1.62988349759,0.896653237103,619
saffron,1.13195913806,0.649474033184,235
caraway,-1.40244220564,1.0532176725,229
seed,-0.443121564932,0.862792221624,1312
honey,0.13107078365,0.776717460626,2482
nutmeg,-2.5122935588,-2.44099417976,2511
cream,-3.80314838413,-2.75443928571,10151
lentil,1.08201365803,0.741982955424,249
red_wine,-0.665428912626,1.44072507589,1392
yogurt,1.13195853971,0.649474422532,1043
scallion,1.11066619076,0.666384378,4341
yeast,0.197182030145,-0.975698827148,3396
orange,0.90443433226,0.80102464022,1708
squash,1.13195754537,0.649475096131,557
thyme,-0.778983640287,-0.15756236833,3040
bread,-3.50271224969,-2.41321594333,4552
orange_juice,0.904164605528,0.800154953474,1699
fennel,0.46562177525,1.30737072419,906
plum,0.53867591689,0.681920136197,276
sweet_potato,1.13195754079,0.649475099727,517
fish,1.13162465769,0.650230823255,1878
cane_molasses,1.06965394641,-0.877417968975,7654
sesame_seed,1.13196699954,0.650018942144,654
cucumber,0.971027491518,0.801564401471,1809
date,1.08323444744,0.700916510399,374
white_wine,-0.471499880934,-0.796570492618,2165
lard,0.553302049522,0.150046690215,3051
basil,1.11791380938,0.800575548002,3778
lemon_peel,1.11385217914,0.677464062841,714
macaroni,-1.84113396292,1.40125745841,3073
orange_peel,0.750297600104,1.09658359983,571
beef_broth,-0.27125880106,0.794131466708,834
meat,-0.575655611594,1.32604663153,969
vanilla,-0.341201999672,-1.54652754071,9024
pea,1.13111540875,0.650234468121,1098
shallot,1.13195839564,0.649474720976,1186
lime_juice,1.13195755215,0.64947509096,1426
nut,0.509564176782,0.669952337457,1218
pistachio,1.11565160554,0.67872766197,218
turnip,1.13148934281,0.650008131392,182
currant,0.390386658496,1.37838868599,240
walnut,0.429662756476,0.244248999289,2740
roasted_peanut,1.13195754537,0.649475096131,164
shrimp,1.13195756017,0.649475084847,1542
mustard,-3.04033320644,-1.919116267,4095
corn,0.375045670036,1.34141747903,4776
cod,1.13195753285,0.649475106886,173
apple,0.324311747023,0.558194453726,2417
peanut_oil,1.13195754537,0.649475096131,209
roasted_sesame_seed,1.13195754368,0.649475097474,592
soy_sauce,0.208303722243,1.7015056926,3235
EastAsian,1.13195754537,0.649475096131,2511
soybean,0.197754077286,1.69078493494,1033
radish,1.13195771932,0.649474962149,508
sesame_oil,1.11166247297,0.68171307377,1340
starch,0.416345398509,0.54090760538,2584
sake,1.13195747247,0.649475152634,623
leek,-0.715314914584,0.354629293019,410
wine,0.131582412618,1.80506102247,876
pork,-2.11212456651,0.899600200533,1963
cabbage,0.748451326019,0.579463215967,937
sherry,1.13194386021,0.64948828509,629
peanut,1.13126280924,0.650089186484,452
mushroom,-2.00592965458,1.26027001878,3316
oyster,1.13211043367,0.649968670625,355
broccoli,0.0298328879342,1.22574338307,900
shiitake,1.13195752117,0.649475115,510
star_anise,1.13195754537,0.649475096131,90
pear,1.13195754535,0.649475096146,467
lettuce,1.13249776534,0.649748897461,1151
parmesan_cheese,-4.56136244918,-3.23093207438,3166
black_bean,1.13195754537,0.649475096131,473
thai_pepper,1.13195754537,0.649475096131,86
smoke,0.204392500752,1.51417438666,455
barley,1.13078890398,0.650381074858,231
cider,-0.480803136094,1.28384141553,1119
scallop,1.13195755361,0.649475089807,267
pork_sausage,0.54857967903,0.808957654302,1361
mango,1.1319575452,0.64947509627,387
bacon,-3.63222586023,-2.79502096866,2155
milk_fat,1.13179150513,0.649784062125,946
ham,-5.08283346086,-3.43135975203,1290
egg_noodle,0.581696458609,1.26184321585,307
banana,1.13118027326,0.650099477444,983
chive,1.06594266716,0.702407311503,1314
lime,1.13195812294,0.649474662795,1082
seaweed,1.13195754537,0.649475096131,187
wasabi,1.13195754537,0.649475096132,102
katsuobushi,1.13195754537,0.649475096131,48
salmon,1.13195689851,0.649475847718,433
pineapple,1.12130340752,0.679950464338,1615
tuna,1.13195747754,0.649475148903,442
avocado,1.13201950721,0.649429579808,648
mandarin_peel,1.13195754537,0.649475096131,9
grape_juice,1.13199983075,0.649444214033,810
asparagus,1.13195754557,0.649475095984,437
crab,1.13195754537,0.649475096133,549
buckwheat,1.13195754537,0.649475096131,68
celery_oil,1.13113377686,0.65045994788,993
gelatin,1.1315524819,0.649908104186,1409
tamarind,0.22018230553,1.73999912359,1662
horseradish,1.1319743123,0.64946329985,386
cheese,-1.46078161747,-0.305585985091,3281
green_tea,1.13195754995,0.64947509263,31
tabasco_pepper,1.07971937936,0.739076304461,964
clam,1.1319575458,0.649475095806,460
cream_cheese,-1.1356234129,1.1132551902,2838
brassica,1.13195754546,0.649475096072,108
pumpkin,1.13198046987,0.649458570575,802
nira,1.13195754537,0.649475096131,65
chinese_cabbage,1.13195756693,0.649475079547,160
squid,1.1319576201,0.649475038695,227
mussel,-4.73208190486,-3.98698275484,162
kelp,1.13195754537,0.649475096131,177
brown_rice,1.13195754551,0.64947509603,336
enokidake,1.13195754824,0.64947509395,105
eel,1.13195754537,0.649475096131,19
mackerel,1.13195754531,0.649475096177,43
citrus,0.285926352334,0.401719125218,162
octopus,1.13195754537,0.649475096131,44
tangerine,1.13195754709,0.649475094838,43
shellfish,1.13195754537,0.649475096132,26
cocoa,0.512303764808,0.593325829568,4800
matsutake,1.13195754521,0.649475096265,55
red_bean,1.1319575619,0.649475083429,32
bone_oil,1.13195754537,0.649475096131,48
black_sesame_seed,1.1319575459,0.649475096147,25
chicory,-5.08921380701,-4.13934187811,152
japanese_plum,1.13195754537,0.649475096131,12
mung_bean,1.13195754537,0.649475096131,18
artemisia,1.13195754527,0.649475096213,12
beet,1.13195770402,0.649474991058,231
fruit,0.993045948446,0.734394859775,480
gardenia,1.13195754537,0.649475096131,8
EasternEuropean,1.13195754537,0.649475096131,380
marjoram,-0.735988818448,1.50237003451,527
watercress,1.13195754537,0.649475096131,131
dill,0.725877285314,0.937350407465,1107
veal,-0.522631493992,1.2624038318,197
strawberry,1.13029921584,0.650743545251,1077
brandy,0.311562678981,1.48278399264,394
rosemary,-0.808060509515,1.44963712182,1889
cherry,0.405870883572,1.38091856026,1083
hazelnut,-1.03403495168,1.12203828224,287
sauerkraut,-0.889787714692,1.15398774887,183
smoked_sausage,-0.932571704496,1.21392889764,267
smoked_salmon,1.13195783459,0.649474873212,96
white_bread,1.13187629806,0.652776248971,369
mace,1.13101761781,0.650301232785,114
oregano,1.13644726932,0.803383530328,3178
root,1.13195754537,0.649475096131,73
whole_grain_wheat_flour,-3.39287580131,-1.70930277,731
turkey,1.13150159072,0.649853356759,892
cottage_cheese,0.70955567009,1.15632825838,347
cheddar_cheese,0.72655539601,0.623041837192,3028
coffee,1.12504919618,0.654484969478,715
roasted_beef,1.0814457005,0.736383902974,221
rum,0.0213971025893,1.34711315024,601
roasted_pork,1.12760831951,0.654699652344,124
pecan,1.09406423462,0.691137276682,2175
feta_cheese,1.13195754537,0.649475096131,620
parsnip,1.131958302,0.649477264238,138
mozzarella_cheese,-0.382257024514,1.12163986285,1289
LatinAmerican,1.13195754537,0.649475096131,2916
beer,-1.9435234204,-1.52014302563,302
lime_peel_oil,1.13195754537,0.649475096131,99
kidney_bean,1.13132435285,0.650050546162,441
buttermilk,-2.96672036797,-0.427601182923,1632
melon,1.13195754537,0.649475096131,156
anise_seed,1.12799091693,0.654445030799,83
lima_bean,1.13195754537,0.649475096131,148
tequila,1.131957553,0.649475090301,141
corn_grit,1.13195754537,0.649475096131,161
pimento,1.08356473104,0.765407603783,269
lobster,1.13195754537,0.649475096131,125
cashew,1.1319575251,0.64947511302,198
grape,1.13195754334,0.649475097757,344
goat_cheese,1.13195754537,0.649475096131,258
watermelon,1.13195754433,0.649475096949,107
cauliflower,0.0629361498108,1.23311489842,324
cassava,1.13195754537,0.649475096131,21
chayote,1.13195754537,0.649475096131,25
champagne_wine,1.13195754537,0.649475096131,98
prickly_pear,1.13195754537,0.649475096131,19
cured_pork,1.13195754537,0.649475096135,313
sage,-0.755709596695,1.50375293511,902
anise,0.480381889497,0.592634828935,222
peach,1.06403741107,0.803267350763,527
kiwi,1.13195750359,0.649475132881,104
raspberry,1.13046501395,0.652412816431,783
tomato_juice,1.13195754537,0.649475096131,175
swiss_cheese,0.922233123068,0.880657970758,521
bitter_orange,1.13195754537,0.649475096131,82
black_tea,1.13190839428,0.649546294366,37
grapefruit,1.13195754525,0.649475096232,116
cranberry,0.164419394595,1.44395983525,915
red_kidney_bean,1.13195754537,0.649475096131,58
papaya,1.13195754537,0.649475096131,45
okra,1.13195754537,0.649475096131,99
tarragon,-0.370278332948,1.28641503393,475
haddock,1.13195464415,0.649477508343,30
oat,1.13212757893,0.651730280673,1266
MiddleEastern,1.13195754537,0.649475096131,644
rose,1.13195754537,0.649475096133,62
corn_flake,1.13195754537,0.649475096131,224
maple_syrup,1.13195754558,0.649475095977,470
yam,1.13195754537,0.649475096131,83
fig,1.13141093519,0.649920296813,138
rye_flour,1.07811206847,0.705590656967,129
blackberry,1.13195754537,0.649475096131,168
whiskey,-3.72840227413,-2.88083861675,147
chicken_liver,1.13195754537,0.649475096131,50
mandarin,1.13195754537,0.649475096131,277
porcini,1.13195754537,0.649475096131,105
artichoke,1.13195754537,0.649475096131,390
sumac,1.13195754537,0.649475096131,13
NorthAmerican,1.13195754537,0.649475096131,41523
catfish,1.13195754537,0.649475096131,67
kale,1.13195754537,0.649475096131,95
lovage,1.13195754537,0.649475096131,141
bourbon_whiskey,1.13150715495,0.64988668398,155
quince,1.13195754537,0.649475096131,27
endive,1.11079564212,0.668571515097,113
blueberry,1.13165239929,0.649727213211,464
caviar,1.13195754537,0.649475096131,25
salmon_roe,1.13195754537,0.649475096131,12
blue_cheese,1.13195754537,0.649475096131,394
tea,1.13126747079,0.650072275288,100
passion_fruit,1.13195754537,0.649475096131,19
savory,1.13193887468,0.649496648444,126
rhubarb,1.13195754537,0.649475096131,168
cherry_brandy,1.13048769795,0.652842583081,33
juniper_berry,1.12660901853,0.679606964696,32
cognac,1.13195754537,0.649475096131,65
liver,1.13196169898,0.649472774994,40
romano_cheese,1.13195754537,0.649475096131,274
lemongrass,1.13195754537,0.649475096131,136
bartlett_pear,1.13195754537,0.649475096131,22
oatmeal,1.13195753015,0.649475108992,59
gruyere_cheese,1.13195754537,0.649475096131,43
rye_bread,1.13195754537,0.649475096131,90
truffle,1.13195754537,0.649475096131,51
palm,1.13195754537,0.649475096131,37
flower,1.13195754537,0.649475096131,29
brussels_sprout,1.13195754537,0.649475096131,90
apple_brandy,1.13195754537,0.649475096131,36
berry,1.13172001118,0.649678748828,181
peppermint,1.13195754537,0.649475096131,141
nectarine,1.13195754537,0.649475096131,49
rutabaga,1.13184233792,0.649563198044,33
sour_cherry,1.1214107416,0.659345001477,47
kumquat,1.13195754537,0.649475096131,27
chervil,1.13195754722,0.64947509474,51
malt,1.13085334725,0.650554102348,36
macadamia_nut,1.13195754537,0.649475096131,101
lavender,1.13190828553,0.64951821131,61
black_currant,1.13195754537,0.649475096131,10
provolone_cheese,1.13196859503,0.649466961583,166
popcorn,1.13195754537,0.649475096131,96
wheat_bread,1.13195754537,0.649475096131,82
condiment,1.13195754537,0.649475096131,8
cabernet_sauvignon_wine,1.13195754537,0.649475096131,16
wood,1.13195754537,0.649475096131,32
roquefort_cheese,1.13195754537,0.649475096131,22
smoked_fish,1.13195754537,0.649475096131,5
potato_chip,1.13195754537,0.649475096131,64
gin,1.13195810346,0.649474677714,67
cereal,1.13195754513,0.649475096327,203
frankfurter,1.13195750679,0.649475126126,36
sassafras,1.13195754537,0.649475096131,17
port_wine,1.13195617274,0.649476165922,48
licorice,1.13195754537,0.649475096131,19
pear_brandy,1.13195754537,0.649475096131,10
sour_milk,1.13195754537,0.649475096131,45
cacao,1.13195754537,0.649475096131,34
prawn,1.13195754537,0.649475096131,25
munster_cheese,1.13195754537,0.649475096131,26
guava,1.13195754537,0.649475096131,12
concord_grape,1.13195754537,0.649475096131,11
beef_liver,1.13195754537,0.649475096131,9
coconut_oil,1.13195754537,0.649475096131,16
orange_flower,1.13195754537,0.649475096131,17
roasted_meat,1.13195754537,0.649475096131,14
black_raspberry,1.13195754537,0.649475096131,7
huckleberry,1.13195754537,0.649475096131,9
kohlrabi,1.13195754537,0.649475096131,5
clove,1.13195754537,0.649475096131,9
peppermint_oil,1.13195754537,0.649475096131,8
carob,1.13195754537,0.649475096131,6
litchi,1.13195754537,0.649475096131,8
baked_potato,1.13195754537,0.649475096131,8
bergamot,1.13195754537,0.649475096131,6
NorthernEuropean,1.13195754537,0.649475096131,249
lingonberry,1.13195754537,0.649475096131,8
herring,1.13195754537,0.649475096131,9
SouthAsian,1.13195754537,0.649475096131,620
black_mustard_seed_oil,1.13195754537,0.649475096131,27
galanga,1.13195754537,0.649475096131,33
jasmine,1.13195754537,0.649475096131,6
sunflower_oil,1.13195754537,0.649475096131,7
SoutheastAsian,1.13195754537,0.649475096131,456
violet,1.13195754537,0.649475096131,5
SouthernEuropean,1.13195754537,0.649475096131,4179
grape_brandy,1.13195754537,0.649475096131,7
ouzo,1.13195754537,0.649475096131,8
leaf,1.13195754537,0.649475096131,8
WesternEuropean,-0.18648879557,-1.22110459031,2658
armagnac,1.13195754537,0.649475096131,10
camembert_cheese,1.13195754722,0.649475094739,11
